DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.001;-0.004;-0.002
40;-0.001;-0.004;-0.002
80;-0.005;-0.009;-0.002
120;-0.011;-0.007;-0.004
160;-0.019;-0.005;-0.005
200;-0.005;-0.001;-0.001
240;-0.004;-0.004;-0.002
280;-0.015;-0.009;-0.001
320;-0.013;-0.008;0.001
360;-0.009;0.000;0.000
400;-0.003;0.004;-0.001
440;-0.010;0.001;0.000
480;-0.003;0.002;0.002
500;0.001;0.005;0.001
540;0.001;0.002;0.002
580;-0.001;-0.001;0.003
620;-0.005;-0.001;0.004
660;-0.004;0.002;0.002
700;-0.004;0.002;0.002
740;-0.002;0.002;0.002
780;-0.007;0.002;0.002
820;-0.002;0.004;0.003
860;-0.006;-0.002;0.002
900;0.001;-0.001;0.001
940;0.004;0.001;0.001
980;0.002;0.001;0.002
1020;0.002;-0.002;0.001
1060;-0.003;-0.004;0.001
1100;0.001;0.000;-0.001
1140;-0.002;-0.005;-0.001
1180;-0.003;-0.007;0.000
1220;0.003;0.000;0.000
1260;0.003;-0.001;0.002
1300;0.005;-0.001;0.001
1340;0.006;0.000;0.001
1380;0.005;-0.002;0.001
1400;0.007;0.000;0.000
1440;0.001;0.001;0.000
1480;0.004;0.001;0.002
1520;0.003;-0.004;0.002
1560;0.007;0.001;0.001
1600;0.004;-0.002;-0.001
1640;0.005;0.001;0.001
1660;0.005;0.000;0.001
1700;0.001;-0.001;0.002
1740;0.002;0.002;-0.001
1780;0.003;-0.002;-0.001
1820;0.002;0.000;0.001
1860;0.002;-0.001;0.001
1900;0.001;-0.001;0.001
1940;0.002;0.000;0.002
1980;0.002;0.002;0.002
2020;0.001;0.001;0.001
2060;0.003;-0.001;0.001
2100;0.005;0.001;0.001
2140;0.003;-0.001;0.001
2180;0.007;-0.002;0.002
2220;0.008;-0.004;0.002
2260;0.010;-0.002;0.001
2300;0.012;-0.002;-0.001
2340;0.016;0.000;-0.001
2380;0.009;-0.001;-0.001
2400;0.008;-0.001;-0.001
2440;0.010;0.001;-0.001
2480;0.015;-0.001;0.000
2520;0.019;-0.001;0.001
2560;0.025;-0.001;0.001
2600;-0.002;0.022;0.005
2640;-0.126;0.077;-0.001
2680;-0.338;0.095;-0.037
2720;-0.469;0.093;-0.091
2760;-0.612;0.069;-0.081
2800;-0.761;0.012;-0.074
2840;-0.881;-0.051;-0.175
2880;-1.122;0.004;-0.214
2920;-1.434;0.021;-0.252
2960;-1.753;0.016;-0.226
3000;-2.319;0.016;-0.334
3040;-1.897;-0.453;-0.272
3080;-1.494;-0.047;-0.097
3120;-1.225;-0.224;-0.182
3160;-0.965;-0.155;-0.128
3200;-0.665;-0.194;-0.131
3240;-0.379;-0.321;-0.104
3280;-0.088;-0.397;-0.068
3320;0.222;-0.439;-0.036
3360;0.610;-0.489;-0.013
3400;0.927;-0.458;-0.024
3440;1.222;-0.390;-0.049
3480;1.430;-0.236;-0.004
3520;1.552;-0.138;-0.035
3560;1.471;0.081;-0.083
3600;1.508;0.489;-0.035
3640;1.438;0.244;-0.071
3680;0.997;0.335;-0.310
3720;0.850;0.473;-0.152
3760;0.607;0.524;-0.018
3800;0.447;0.593;0.092
3840;0.348;0.541;0.051
3860;0.312;0.324;-0.017
3900;0.316;0.081;-0.046
3940;0.337;-0.002;0.015
3960;0.330;-0.126;0.031
4000;0.263;-0.354;0.072
4040;0.363;-0.496;0.109
4080;0.557;-0.732;0.057
4120;0.439;-0.265;-0.166
4160;0.417;-0.272;0.195
4200;0.121;-0.892;0.196
4220;0.042;-1.123;0.136
4260;0.038;-1.097;0.053
4300;0.172;-0.739;0.297
4340;0.271;-0.451;0.392
4380;0.265;-0.469;0.255
4420;0.142;-0.323;0.188
4440;0.134;-0.296;0.189
4480;0.159;-0.130;0.198
4520;0.190;0.067;0.031
4560;0.362;0.626;0.061
4600;0.477;0.657;0.128
4640;0.411;0.819;-0.048
4680;0.393;0.839;0.337
4720;0.052;0.560;0.326
4760;-0.091;1.141;0.212
4800;-0.059;1.054;-0.050
4840;-0.101;1.012;-0.426
4880;-0.204;0.347;-0.481
4920;-0.172;0.417;-0.108
4960;-0.095;0.208;-0.142
5000;-0.047;0.305;-0.210
5040;-0.046;0.057;-0.084
5080;0.071;-0.163;0.093
5120;0.202;-0.397;0.071
5160;0.318;-0.458;-0.105
5200;0.385;-0.148;0.032
5220;0.525;0.032;-0.131
5260;0.304;0.230;-0.465
5300;0.233;0.027;-0.247
5340;-0.056;-0.443;-0.207
5380;-0.128;0.277;0.119
5420;0.027;1.219;0.272
5460;0.214;1.566;0.038
5500;0.048;1.376;-0.054
5540;-0.027;1.365;0.170
5580;-0.106;1.353;0.033
5620;-0.034;1.567;-0.059
5660;0.133;1.669;0.002
5680;0.154;1.651;0.039
5720;0.123;1.641;0.070
5760;0.147;1.743;-0.035
5800;-0.070;1.780;-0.010
5840;0.087;1.972;0.393
5880;-0.222;2.388;0.475
5920;-0.140;2.304;-0.342
5960;-0.235;2.563;-0.691
6000;-0.462;2.499;-0.503
6040;-0.349;2.459;-0.258
6060;-0.351;2.430;-0.149
6100;-0.401;2.053;0.037
6140;-0.104;2.044;0.150
6180;0.049;1.881;0.202
6220;0.172;1.618;0.285
6260;0.241;1.561;0.434
6300;0.420;1.466;0.484
6340;0.635;1.056;0.517
6380;0.688;0.998;0.142
6420;0.394;0.997;-0.098
6460;0.158;1.271;-0.103
6500;-0.043;1.500;0.047
6540;0.089;2.428;0.384
6580;0.287;3.005;0.299
6620;0.175;2.822;0.038
6660;0.000;2.924;0.326
6700;0.122;2.409;0.294
6720;0.139;2.151;0.219
6760;0.112;1.726;-0.017
6800;0.053;1.544;-0.087
6840;0.281;1.377;-0.150
6880;0.428;1.314;-0.235
6920;0.585;1.376;-0.243
6960;0.668;1.553;-0.334
7000;0.493;1.107;-0.042
7040;0.337;1.201;0.181
7080;-0.104;1.590;-0.040
7120;-0.034;1.444;-0.219
7160;-0.001;1.114;-0.542
7200;-0.195;0.753;-0.541
7240;-0.283;0.996;-0.224
7280;-0.177;0.746;-0.235
7320;-0.026;0.902;-0.219
7360;0.059;0.522;-0.255
7400;-0.046;0.204;-0.110
7440;0.100;-0.272;-0.037
7480;0.371;-0.343;0.097
7520;0.437;-0.589;0.038
7560;0.547;0.051;-0.258
7600;0.281;-0.067;-0.174
7640;0.060;-0.175;0.158
7680;-0.249;-0.804;0.029
7720;-0.170;-0.164;0.031
7760;0.082;-0.136;0.076
7800;-0.015;-0.032;0.122
7840;0.008;0.016;0.315
7880;0.101;-0.007;0.329
7920;0.171;0.034;0.197
7960;0.023;0.121;0.060
8000;0.222;0.370;-0.026
8040;0.290;0.638;-0.013
8080;0.362;0.646;0.069
8120;0.283;0.453;-0.023
8160;0.313;0.461;0.482
8200;0.018;0.715;0.393
8240;-0.265;1.128;0.086
8280;-0.204;1.290;-0.068
8320;-0.211;0.875;-0.459
8360;-0.294;0.114;-0.509
8400;-0.280;0.482;0.006
8440;-0.162;0.283;-0.117
8480;0.007;0.665;-0.122
8520;-0.013;0.553;-0.062
8560;0.079;0.475;0.044
8600;0.130;0.470;0.065
8640;0.023;0.446;0.008
8680;0.082;0.546;0.081
8720;0.276;0.546;0.084
8760;0.364;0.718;-0.401
8800;0.199;0.935;-0.435
8840;0.024;0.891;-0.208
8880;-0.071;1.104;-0.037
8920;0.062;2.016;0.032
8960;0.251;2.444;-0.201
9000;0.083;2.497;-0.276
9040;-0.105;2.721;-0.001
9080;-0.067;2.582;-0.034
9120;-0.036;2.589;-0.072
9160;-0.196;2.677;-0.008
9200;-0.169;2.735;0.122
9240;-0.010;2.888;0.348
9280;0.071;2.892;0.301
9320;0.157;2.699;-0.221
9360;0.001;2.798;-0.379
9400;-0.940;2.783;-0.173
9440;-0.659;2.120;-0.360
9460;-0.611;2.150;-0.180
9500;-0.843;2.921;0.586
9540;-0.569;2.415;0.735
9580;-0.222;2.293;0.077
9620;-0.158;2.379;-0.202
9660;-1.111;2.526;0.302
9700;-1.668;2.446;0.230
9740;-1.181;1.965;0.217
9780;-1.086;1.754;0.189
9820;-1.492;1.486;0.215
9860;-1.324;1.795;0.079
9900;-1.121;1.391;0.200
9940;-1.119;0.649;-0.065
9980;-1.024;0.214;0.095
10020;-0.867;0.288;0.298
10060;-0.698;0.566;0.060
10100;-0.598;0.418;0.104
10140;-0.406;0.257;0.150
10180;-0.161;0.387;0.192
10220;0.109;0.242;0.121
10260;0.371;0.076;0.104
10300;0.642;0.073;0.060
10340;0.942;0.009;0.024
10360;1.076;-0.032;0.034
10400;1.343;-0.148;0.111
10440;1.588;-0.180;0.246
10480;1.522;-0.189;0.284
10520;1.340;-0.176;0.182
10560;1.503;-0.128;0.203
10580;1.578;-0.111;0.236
10620;1.524;-0.076;0.310
10660;1.233;-0.128;0.050
10700;1.043;-0.217;0.044
10740;1.076;-0.126;0.068
10780;1.137;-0.065;0.077
10820;1.106;-0.079;0.049
10860;0.676;0.145;0.127
10900;0.250;0.243;0.095
10940;0.189;0.153;0.016
10980;0.330;0.076;-0.005
11020;0.241;0.087;0.087
11060;0.085;0.043;0.086
11100;0.036;0.018;0.004
11140;-0.021;-0.055;0.083
11180;-0.048;-0.062;0.037
11220;-0.009;0.017;-0.014
11260;-0.026;-0.031;0.022
11300;0.033;0.008;-0.026
11340;-0.048;-0.006;-0.017
11380;-0.025;0.003;-0.018
11420;-0.030;-0.009;-0.006
11460;-0.035;-0.011;-0.010
11500;-0.026;0.001;-0.007
11540;-0.031;0.001;0.001
11580;-0.035;-0.007;-0.003
11620;-0.031;-0.008;0.001
11640;-0.038;-0.008;0.003
11680;-0.049;-0.008;0.002
11700;-0.053;-0.010;-0.001
11740;-0.053;-0.015;-0.001
11760;-0.062;-0.013;-0.004
11800;-0.079;-0.010;-0.005
11840;-0.057;-0.013;-0.004
11880;-0.057;-0.016;-0.005
11920;-0.049;-0.008;-0.007
11940;-0.038;-0.001;-0.007
11980;-0.031;0.001;-0.009
12020;-0.020;0.001;-0.005
12060;-0.014;0.001;-0.002
12100;-0.006;0.000;-0.004
12140;-0.001;0.000;0.001
12180;0.013;-0.005;0.003
12220;0.011;-0.007;0.002
12260;0.011;-0.007;0.005
12300;0.013;-0.004;0.007
12340;0.011;-0.006;0.005
12380;0.003;0.002;0.007
12400;0.004;0.003;0.004
12440;0.014;0.004;0.004
12480;0.005;0.001;0.005
12520;0.012;0.004;0.006
12560;0.006;0.001;0.004
12600;0.008;-0.002;0.005
12640;0.013;-0.002;0.005
12660;0.012;-0.003;0.004
12700;0.014;-0.003;0.004
12740;0.020;-0.002;0.003
12780;0.017;-0.002;0.000
12820;0.060;-0.031;-0.001
12860;0.030;-0.027;0.005
12900;0.029;-0.029;0.001
12940;0.029;-0.028;-0.001
12960;0.058;-0.033;-0.001
13000;0.000;-0.021;0.000
13040;-0.002;-0.005;-0.001
13080;-0.013;0.000;-0.002
13120;-0.032;0.020;0.000
13160;-0.119;0.096;0.006
13180;-0.015;0.071;0.007
13220;-0.023;-0.002;-0.004
13260;0.001;-0.001;0.000
13300;0.023;-0.001;0.001
13340;0.000;-0.006;0.002
13380;0.010;0.004;0.001
13420;0.002;-0.005;0.001
13460;0.001;-0.001;0.002
13500;0.006;0.001;0.002
13520;-0.002;-0.002;0.001
13560;0.000;-0.001;0.005
13600;0.009;-0.002;0.002
13640;0.003;-0.001;0.001
13680;0.007;0.001;0.001
13700;0.006;-0.001;0.001
13740;0.005;0.001;0.001
13780;0.003;-0.002;0.001
13820;-0.012;-0.002;-0.001
13860;0.002;0.000;0.000
13900;-0.003;-0.002;0.002
13940;-0.003;0.001;0.001
13980;-0.004;-0.001;0.002
14020;-0.008;-0.001;0.000
14060;0.033;-0.035;-0.003
14100;0.023;-0.010;0.003
14140;0.030;-0.026;-0.007
14180;-0.056;-0.031;-0.005
14220;0.040;0.006;0.001
14260;0.029;-0.023;-0.008
14300;-0.042;-0.028;-0.004
14340;0.010;-0.002;0.002
14380;0.008;-0.007;-0.002
14420;0.004;-0.005;0.001
14460;0.005;-0.007;-0.002
14500;0.012;-0.001;-0.003
14540;-0.010;-0.007;-0.002
14560;-0.010;-0.003;-0.002
14600;0.005;0.010;0.003
14640;-0.012;0.010;0.001
14680;-0.015;0.031;0.007
14720;-0.016;0.030;0.006
14760;-0.016;0.064;0.009
14800;-0.023;-0.005;0.003
14840;0.004;-0.004;-0.002
