DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.013;0.006;0.001
40;-0.013;0.006;0.001
80;-0.012;0.007;-0.007
120;-0.006;0.004;-0.001
160;-0.002;0.005;0.002
200;0.019;-0.020;0.002
240;0.028;-0.029;-0.001
280;0.090;-0.092;-0.011
320;0.046;-0.057;0.016
360;0.225;-0.213;0.005
380;0.294;-0.219;-0.002
420;0.160;-0.115;-0.002
440;0.138;-0.101;-0.003
480;0.333;-0.207;0.027
520;0.282;-0.110;0.009
560;0.118;-0.038;0.011
600;0.137;-0.044;-0.002
640;0.130;-0.032;0.008
680;0.001;-0.012;-0.001
720;-0.013;-0.004;-0.001
760;0.037;-0.014;0.003
800;0.023;-0.006;0.001
840;0.000;-0.003;-0.001
880;0.016;-0.007;0.001
920;0.014;-0.004;-0.002
960;0.008;-0.002;0.000
1000;0.007;-0.001;0.000
1040;0.013;-0.002;-0.001
1080;0.016;-0.007;0.000
1100;0.013;-0.007;-0.002
1140;0.010;-0.003;-0.001
1180;0.015;-0.004;0.000
1220;0.013;-0.001;0.001
1260;0.022;-0.005;-0.002
1300;0.014;-0.002;-0.001
1340;0.013;-0.002;0.000
1380;0.020;-0.004;-0.001
1420;0.020;-0.011;0.000
1460;0.019;-0.002;0.001
1500;0.012;-0.005;0.002
1540;0.016;-0.007;-0.001
1580;0.011;-0.007;0.003
1620;0.003;-0.006;0.002
1660;0.010;-0.006;0.002
1700;0.007;-0.006;0.003
1740;-0.001;-0.002;0.002
1780;0.001;-0.002;0.002
1820;0.004;-0.004;0.002
1860;-0.002;-0.006;0.004
1900;-0.007;-0.006;0.001
1940;0.003;-0.007;0.002
1980;-0.004;0.000;-0.001
2020;-0.004;-0.005;0.001
2060;-0.010;0.001;-0.002
2100;-0.002;-0.001;0.002
2140;-0.001;-0.001;-0.001
2180;-0.009;-0.005;0.001
2200;-0.005;-0.007;-0.001
2240;-0.002;-0.004;0.001
2280;0.006;-0.006;0.000
2320;-0.005;-0.004;-0.003
2360;-0.007;-0.002;-0.001
2400;0.012;-0.003;-0.001
2440;-0.002;-0.003;-0.001
2480;0.002;0.000;-0.002
2520;0.004;-0.004;0.000
2560;0.002;-0.006;-0.002
