DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.009;0.033;0.022
20;-0.009;0.033;0.022
60;-0.009;0.033;0.022
100;0.020;0.004;0.007
140;-0.002;-0.027;-0.009
180;-0.094;-0.002;0.009
220;-0.006;0.021;0.000
260;-0.002;-0.012;-0.007
300;0.005;-0.006;-0.006
340;0.000;0.010;-0.002
380;-0.001;-0.021;0.001
420;-0.001;0.020;-0.003
460;-0.009;-0.007;0.002
500;0.006;-0.020;-0.001
540;-0.012;0.015;-0.004
580;0.004;-0.012;0.012
600;0.022;-0.024;0.006
640;-0.004;0.007;0.003
680;0.009;0.012;-0.001
720;0.020;0.000;-0.004
740;-0.003;0.003;0.004
780;-0.015;-0.004;0.001
820;0.009;-0.010;-0.006
860;-0.002;0.002;-0.005
900;-0.006;0.004;-0.004
940;0.020;0.002;-0.004
960;0.013;-0.008;-0.011
1000;-0.027;0.008;0.002
1040;0.012;-0.015;-0.008
1060;0.018;-0.021;-0.010
1100;-0.004;-0.002;0.003
1140;0.029;0.006;-0.010
1180;0.012;-0.020;-0.005
1220;0.002;0.027;0.005
1260;0.005;0.010;0.004
1300;0.024;-0.025;-0.010
1340;0.011;0.022;0.011
1360;0.005;0.026;0.015
1400;0.016;-0.020;-0.002
1420;0.019;-0.027;-0.007
1460;-0.007;0.023;0.002
1500;0.010;0.010;0.006
1540;0.015;-0.021;-0.012
1560;-0.005;0.004;-0.007
1600;0.010;0.018;0.004
1620;0.018;-0.009;0.002
1660;0.013;-0.016;-0.003
1700;0.003;0.015;-0.001
1740;0.011;-0.010;0.002
1760;0.012;-0.007;-0.002
1800;0.007;0.007;0.005
1840;0.035;-0.013;-0.012
1880;0.025;0.001;-0.012
1920;0.023;-0.009;0.003
1940;0.029;-0.029;-0.007
1980;-0.003;0.005;-0.015
2020;-0.004;0.025;0.015
2060;0.016;0.002;0.004
2100;0.023;-0.020;-0.009
2140;0.015;-0.005;-0.005
2160;0.037;0.010;0.006
2200;0.005;-0.011;0.004
2240;0.010;0.010;0.003
2280;0.016;-0.019;0.002
2320;0.003;-0.005;-0.005
2360;0.045;0.034;0.010
2400;0.024;-0.026;-0.003
2420;0.001;-0.033;-0.010
2460;0.016;0.017;0.007
2500;0.017;-0.025;-0.001
2540;-0.014;-0.012;-0.002
2580;0.018;0.013;-0.002
2620;0.025;-0.031;0.002
2660;0.007;-0.014;-0.005
2700;0.011;0.028;-0.003
2740;0.002;0.003;0.002
2780;0.003;-0.016;0.004
2820;0.016;0.003;-0.015
2860;0.009;-0.009;0.004
2900;-0.002;0.021;-0.002
2920;0.013;0.015;-0.005
2960;0.014;-0.016;-0.004
3000;-0.018;-0.011;-0.005
3040;0.016;0.027;-0.004
3060;0.016;-0.004;-0.001
3100;0.005;-0.018;0.006
3140;0.019;0.002;-0.005
3180;0.017;-0.011;-0.001
3220;0.003;0.002;0.004
3260;0.020;0.012;0.002
3300;0.024;-0.010;-0.006
3340;0.016;0.016;0.013
3380;0.036;0.012;0.001
3420;0.017;-0.013;-0.009
3440;0.016;0.010;0.006
3480;0.032;0.016;0.009
3520;0.012;-0.035;-0.015
3560;0.019;0.031;0.010
3600;0.024;0.001;0.003
3640;0.017;-0.015;-0.002
3660;0.014;0.005;-0.005
3700;0.004;0.027;0.002
3720;-0.016;-0.002;-0.005
3760;-0.039;0.003;-0.005
3800;-0.061;0.001;-0.007
3820;-0.102;-0.017;-0.019
3860;-0.232;0.015;-0.001
3900;-0.327;-0.057;0.024
3940;-0.464;-0.058;0.010
3980;-0.559;-0.074;-0.050
4020;-0.651;0.045;-0.115
4040;-0.690;0.101;-0.111
4080;-0.818;0.038;-0.104
4120;-0.960;0.051;-0.117
4160;-1.095;0.139;-0.134
4200;-1.294;0.016;-0.134
4240;-1.393;-0.067;-0.120
4280;-1.500;0.092;-0.070
4320;-1.597;0.137;-0.091
4340;-1.675;0.005;-0.031
4380;-1.639;0.074;0.148
4420;-1.704;0.026;0.224
4460;-1.676;-0.065;0.120
4500;-1.352;0.126;-0.051
4540;-1.082;0.143;-0.060
4580;-0.805;0.148;-0.097
4620;-0.435;0.007;-0.140
4640;-0.286;-0.042;-0.130
4680;-0.034;0.016;-0.076
4720;0.166;0.001;-0.006
4740;0.250;-0.020;0.013
4780;0.400;-0.013;0.053
4820;0.507;-0.112;0.038
4860;0.599;-0.138;0.024
4900;0.737;-0.087;0.032
4940;0.862;-0.089;0.100
4980;1.004;-0.151;0.130
5000;1.058;-0.186;0.118
5040;1.231;-0.109;0.120
5080;1.367;0.005;0.155
5120;1.491;-0.002;0.139
5160;1.477;-0.035;0.114
5200;1.229;-0.184;0.023
5240;1.023;-0.550;-0.062
5260;0.929;-0.649;-0.040
5300;0.675;-0.616;-0.106
5340;0.497;-0.130;-0.062
5380;0.255;0.088;0.080
5420;0.105;0.016;0.104
5460;0.047;0.232;-0.014
5500;0.124;0.280;-0.042
5540;0.160;0.474;-0.060
5580;0.252;0.512;-0.119
5620;0.376;0.277;-0.197
5660;0.310;-0.036;-0.031
5700;0.254;-0.481;0.002
5740;0.359;-0.010;-0.269
5780;0.403;0.779;-0.072
5820;0.111;1.004;0.131
5840;-0.002;0.949;0.195
5880;-0.164;0.470;0.130
5920;-0.109;-0.001;-0.185
5960;-0.036;0.105;-0.145
6000;-0.065;0.031;-0.038
6040;-0.086;-0.246;-0.027
6080;-0.001;-0.471;0.003
6120;0.186;-0.712;0.014
6140;0.221;-0.762;0.052
6180;0.213;-0.574;0.203
6220;0.323;-0.343;0.238
6260;0.208;-0.192;0.302
6280;0.456;0.005;0.084
6320;0.483;0.194;-0.105
6360;0.397;0.244;-0.209
6400;0.058;-0.165;-0.131
6440;-0.325;-0.575;-0.161
6480;-0.326;-0.288;-0.109
6520;-0.210;-0.465;0.068
6560;-0.229;-0.338;0.094
6600;-0.116;0.143;0.161
6640;-0.002;0.425;0.272
6680;0.245;0.384;0.097
6720;0.438;0.607;-0.211
6760;0.531;0.688;-0.186
6800;0.383;0.519;-0.257
6840;0.404;0.539;-0.200
6880;0.357;-0.035;-0.028
6920;0.260;-0.486;0.047
6960;-0.148;0.280;0.179
7000;-0.393;0.491;0.299
7040;-0.409;-0.229;-0.078
7080;-0.199;-0.272;-0.162
7120;-0.160;-0.225;-0.128
7160;-0.119;-0.346;-0.170
7200;-0.121;-0.514;-0.127
7240;-0.022;-0.503;-0.139
7280;0.124;-0.389;-0.021
7320;0.196;-0.657;0.195
7360;0.149;-0.379;0.288
7400;0.256;-0.057;-0.151
7440;0.392;0.555;-0.279
7480;0.201;0.298;-0.092
7520;-0.084;-0.716;-0.188
7560;-0.396;-0.596;-0.186
7580;-0.429;-0.445;-0.111
7620;-0.242;-0.376;0.059
7660;-0.186;-0.237;0.095
7680;-0.220;0.022;0.162
7720;-0.136;0.175;0.164
7760;0.059;0.266;0.107
7780;0.178;0.412;0.068
7820;0.451;0.750;-0.014
7860;0.542;0.747;0.051
7900;0.218;0.398;0.092
7920;0.120;0.414;0.144
7960;0.126;0.439;0.182
8000;-0.304;0.222;0.037
8040;-0.386;0.732;0.247
8080;-0.370;0.486;0.404
8120;-0.408;0.183;0.131
8160;-0.163;0.575;0.093
8180;-0.115;0.739;0.164
8220;-0.137;0.803;0.249
8260;0.034;0.532;0.255
8300;0.278;0.506;0.337
8340;0.475;0.544;0.570
8380;0.593;0.572;0.659
8420;0.501;0.833;0.621
8460;0.459;0.903;0.319
8500;0.508;1.293;-0.128
8540;0.302;1.756;0.068
8580;0.180;1.446;-0.056
8620;-0.155;1.756;-0.076
8660;-0.098;2.494;0.157
8680;0.022;2.635;0.244
8720;-0.082;2.658;0.387
8760;-0.127;2.811;0.511
8800;-0.018;2.993;0.626
8820;0.017;3.081;0.667
8860;0.004;3.012;0.655
8900;0.057;2.913;0.615
8920;0.195;2.814;0.610
8960;0.356;2.558;0.359
8980;0.443;2.570;0.268
9020;0.500;2.624;0.167
9060;0.571;2.516;0.183
9100;0.260;2.158;0.332
9140;0.114;2.042;0.221
9160;0.077;2.383;0.334
9200;-0.103;2.444;0.538
9240;-0.229;2.217;0.484
9280;-0.224;2.390;0.351
9300;-0.233;2.370;0.385
9340;-0.186;2.193;0.387
9380;-0.173;1.891;0.418
9420;-0.075;1.713;0.394
9440;-0.006;1.654;0.323
9480;0.051;1.250;0.424
9500;0.125;1.007;0.531
9540;0.335;0.764;0.606
9580;0.458;0.866;0.525
9620;0.718;0.913;0.162
9660;0.720;1.200;0.192
9700;0.318;1.250;0.288
9740;0.126;0.933;0.167
9760;0.043;0.663;0.059
9800;-0.150;0.621;0.005
9840;-0.082;0.945;0.129
9880;-0.144;0.889;0.240
9920;-0.126;0.867;0.325
9960;-0.098;0.611;0.297
10000;-0.067;0.497;0.243
10040;0.035;0.520;0.093
10060;0.171;0.558;0.053
10100;0.262;0.571;-0.031
10140;0.335;0.681;-0.177
10180;0.458;0.469;-0.187
10200;0.376;0.125;-0.047
10240;0.298;-0.153;0.044
10280;0.077;0.196;-0.027
10320;-0.031;1.027;0.162
10360;-0.269;0.751;0.317
10400;-0.284;0.025;-0.007
10440;-0.121;-0.026;-0.276
10480;-0.073;0.125;-0.172
10520;-0.163;-0.138;-0.175
10560;-0.162;-0.310;-0.084
10600;0.138;-0.329;0.112
10640;0.265;-0.620;0.128
10680;0.361;-0.543;0.196
10720;0.470;-0.007;0.065
10760;0.522;0.006;-0.304
10800;0.508;0.418;-0.307
10840;0.060;0.178;-0.089
10880;-0.283;-0.889;-0.286
10920;-0.378;-0.485;-0.203
10960;-0.183;-0.188;0.023
11000;-0.126;-0.090;0.046
11040;-0.227;-0.034;0.001
11080;-0.075;0.067;0.057
11120;0.061;0.385;0.060
11160;0.228;0.594;-0.020
11200;0.486;0.575;-0.133
11220;0.383;0.479;-0.153
11260;0.502;0.291;-0.053
11300;0.093;-0.239;0.192
11340;0.109;-0.879;0.101
11380;-0.126;-0.117;0.002
11420;-0.219;0.546;0.280
11460;-0.454;0.116;0.296
11500;-0.170;-0.447;-0.043
11540;-0.107;-0.049;-0.071
11580;-0.153;-0.352;-0.103
11620;-0.021;-0.539;-0.112
11660;0.123;-0.374;0.010
11700;0.260;-0.380;0.046
11740;0.327;-0.016;0.192
11780;0.402;-0.104;0.525
11820;0.569;0.013;0.208
11860;0.481;0.371;-0.249
11900;0.095;0.398;-0.439
11920;-0.064;0.260;-0.376
11960;-0.321;0.258;-0.166
11980;-0.432;0.458;-0.089
12020;-0.308;0.706;-0.024
12060;-0.198;0.903;0.085
12100;-0.243;1.144;0.290
12140;-0.173;1.175;0.361
12180;0.032;1.491;0.315
12220;0.138;1.584;0.228
12260;0.223;1.658;0.230
12300;0.175;1.509;0.038
12340;0.032;1.508;-0.032
12380;-0.032;1.561;0.243
12420;-0.122;1.263;0.364
12460;-0.291;1.313;0.396
12500;-0.274;1.402;0.462
12520;-0.273;1.161;0.447
12560;-0.257;1.123;0.210
12600;-0.175;1.242;0.272
12640;-0.125;1.101;0.384
12680;0.009;1.066;0.270
12720;0.123;1.129;0.307
12760;0.191;1.241;0.453
12800;0.335;1.358;0.627
12820;0.286;1.314;0.586
12860;0.266;1.282;0.334
12900;0.421;1.778;0.236
12940;0.299;1.880;0.239
12980;0.120;2.020;0.033
