DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.046;-0.049;0.012
40;0.046;-0.049;0.012
80;-0.002;-0.002;0.004
120;0.002;0.009;0.002
160;-0.009;0.001;-0.001
200;-0.004;-0.003;0.005
240;-0.003;0.004;0.002
280;0.001;0.004;-0.002
320;0.000;-0.004;0.001
360;-0.002;0.006;0.003
380;-0.002;0.012;0.002
400;-0.004;0.009;0.001
440;0.005;0.007;0.002
480;0.002;0.005;-0.002
520;0.005;0.007;-0.001
560;0.006;0.006;-0.001
600;0.004;0.000;-0.001
640;0.006;0.007;-0.004
680;0.002;0.008;-0.005
720;0.002;0.005;-0.010
760;0.004;0.007;-0.011
800;0.004;-0.002;-0.009
840;-0.004;0.001;-0.006
880;0.006;-0.004;-0.010
920;0.009;0.001;-0.009
960;0.004;-0.002;-0.005
1000;0.002;-0.005;-0.007
1040;0.007;-0.005;-0.007
1080;0.004;-0.004;-0.004
1120;0.002;-0.007;-0.003
1160;0.005;-0.009;0.000
1200;0.002;-0.005;0.002
1240;-0.003;-0.005;0.002
1280;0.001;-0.007;0.005
1320;0.004;-0.004;0.007
1360;0.003;0.004;0.010
1400;0.000;0.005;0.009
1440;-0.004;0.011;0.014
1480;0.004;0.005;0.015
1520;0.004;0.012;0.009
1560;0.006;-0.002;0.010
1600;-0.001;0.004;0.009
1640;-0.001;0.002;0.006
1680;0.003;0.005;0.009
1720;-0.007;0.005;0.008
1760;-0.002;0.005;0.004
1800;0.001;0.004;0.003
1840;-0.001;0.002;-0.001
1880;-0.001;0.004;-0.002
1920;-0.002;0.001;0.001
1960;-0.002;-0.003;0.001
2000;-0.002;-0.002;-0.002
2040;-0.009;0.001;-0.001
2080;-0.007;0.001;-0.003
2120;-0.002;0.004;-0.005
2160;0.001;0.001;-0.005
2200;-0.004;-0.001;-0.005
2240;-0.007;0.006;-0.005
2280;0.002;-0.008;-0.002
2320;0.001;-0.001;-0.001
2360;-0.005;0.001;-0.001
2380;-0.005;-0.002;-0.002
2420;0.002;-0.008;-0.003
2460;0.000;-0.004;-0.002
2500;-0.002;0.002;0.000
2540;-0.001;0.002;-0.002
2580;-0.001;0.007;-0.001
2620;0.001;0.007;-0.002
2660;0.002;0.011;-0.001
2700;0.001;0.006;0.006
2740;0.001;-0.004;0.000
2780;0.002;0.006;-0.004
2820;0.006;0.003;-0.001
2860;0.001;0.003;-0.002
2900;-0.002;-0.004;-0.004
2940;0.006;-0.004;0.000
2980;0.000;-0.004;-0.002
3020;0.004;-0.007;-0.004
3060;0.010;-0.012;-0.004
3100;0.005;-0.005;-0.004
3140;0.004;0.004;-0.004
3180;0.008;-0.002;-0.002
3220;0.006;-0.005;-0.002
3260;0.007;-0.006;0.002
3300;-0.004;-0.004;-0.001
3340;-0.010;0.002;0.002
3380;0.004;-0.007;0.002
3420;0.004;0.003;-0.002
3460;0.005;-0.004;0.002
3500;-0.003;0.004;-0.001
3540;-0.002;-0.004;0.001
3580;-0.005;0.000;0.002
3620;-0.012;-0.005;0.000
3660;-0.015;-0.005;0.002
3700;-0.021;-0.004;0.005
3740;-0.027;-0.005;0.001
3780;-0.037;0.001;-0.001
3820;-0.043;0.002;-0.002
3860;-0.044;-0.007;0.001
3900;-0.037;-0.004;0.001
3940;-0.048;0.000;-0.004
3980;-0.054;-0.004;0.003
4020;-0.057;-0.013;0.004
4060;-0.056;-0.006;-0.003
4100;-0.046;-0.001;-0.004
4140;-0.052;0.009;0.001
4180;-0.056;0.003;-0.002
4220;-0.057;0.005;0.001
4260;-0.073;0.005;-0.005
4300;-0.093;0.009;-0.013
4340;-0.120;0.027;-0.029
4380;-0.148;0.037;-0.027
4420;-0.166;0.041;-0.031
4460;-0.178;0.002;-0.029
4500;-0.193;0.007;-0.027
4540;-0.232;-0.004;-0.039
4580;-0.258;-0.009;-0.030
4620;-0.258;-0.002;-0.022
4640;-0.277;-0.005;-0.018
4680;-0.329;0.027;-0.005
4720;-0.385;0.026;-0.001
4760;-0.461;0.009;0.006
4800;-0.541;0.013;-0.001
4840;-0.649;0.005;-0.026
4880;-0.721;-0.016;-0.041
4920;-0.767;-0.004;-0.023
4960;-0.811;0.007;-0.002
5000;-0.814;-0.023;0.023
5040;-0.873;-0.023;0.048
5080;-0.952;-0.066;0.084
5120;-1.018;-0.024;0.071
5160;-1.082;-0.101;0.080
5200;-1.000;-0.153;0.038
5240;-0.813;-0.032;-0.124
5280;-0.554;-0.004;-0.073
5320;-0.266;0.040;-0.055
5360;-0.040;0.029;-0.056
5400;0.108;0.146;-0.068
5440;0.230;0.218;-0.054
5480;0.338;0.165;-0.045
5520;0.409;0.060;0.054
5560;0.438;0.031;-0.001
5600;0.469;0.046;-0.021
5640;0.563;0.047;-0.076
5680;0.695;-0.045;-0.133
5720;0.800;-0.021;-0.137
5760;0.886;-0.147;-0.151
5800;0.942;-0.228;-0.127
5840;0.973;-0.283;-0.123
5880;0.962;-0.279;-0.108
5920;0.883;-0.145;-0.122
5960;0.795;0.056;-0.142
6000;0.764;0.155;-0.131
6040;0.699;0.076;-0.036
6080;0.673;0.195;-0.099
6120;0.638;0.046;-0.093
6160;0.597;-0.010;-0.029
6200;0.551;0.021;0.032
6240;0.506;-0.070;0.076
6280;0.572;-0.223;0.096
6320;0.564;-0.411;0.104
6360;0.599;-0.421;0.152
6400;0.772;-0.357;0.145
6440;0.840;-0.121;-0.002
6480;0.881;-0.005;-0.155
6520;0.638;-0.285;-0.117
6560;0.424;-0.274;-0.032
6600;0.144;-0.173;-0.086
6640;0.028;-0.266;0.053
6680;-0.024;-0.116;0.203
6720;0.120;-0.037;0.147
6760;0.299;-0.216;0.043
6800;0.181;0.481;0.141
6840;0.340;1.002;0.079
6880;0.717;0.665;-0.139
6920;0.858;0.297;-0.146
6960;0.522;0.181;0.245
7000;-0.154;0.148;0.524
7040;-0.906;0.518;0.621
7080;-0.325;0.479;0.217
7120;0.049;0.798;-0.059
7160;0.184;0.260;-0.206
7200;0.149;-0.047;-0.267
