DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.025;-0.016;0.008
40;-0.025;-0.016;0.008
80;-0.004;-0.006;0.001
120;0.000;-0.008;0.000
160;-0.002;-0.001;0.002
200;-0.004;0.010;-0.002
240;0.001;0.010;-0.001
280;0.001;-0.001;0.002
320;0.000;-0.003;0.001
360;0.005;-0.002;0.002
400;0.005;-0.003;0.001
440;0.002;-0.010;0.002
480;0.005;-0.005;0.000
520;0.005;-0.002;-0.001
560;0.001;0.002;-0.004
600;-0.001;0.001;0.004
640;0.000;0.001;0.003
680;0.001;0.001;0.002
720;0.006;-0.002;-0.001
760;0.004;-0.001;-0.001
800;-0.001;0.003;-0.001
840;0.002;0.004;-0.001
880;0.000;-0.004;0.004
920;0.000;-0.007;0.002
960;0.002;-0.002;0.001
1000;0.004;0.001;-0.001
1040;0.002;-0.001;-0.001
1080;-0.001;-0.004;0.000
1120;-0.004;0.002;0.001
1160;-0.011;0.001;0.004
1200;-0.007;0.001;-0.005
1240;-0.002;-0.002;0.002
1280;0.003;-0.002;0.001
1320;0.002;0.001;0.001
1360;0.003;-0.001;-0.001
1400;0.001;-0.001;0.002
1440;-0.002;0.002;-0.001
1480;-0.001;0.002;-0.001
1520;-0.002;-0.005;-0.001
1560;-0.004;-0.006;-0.004
1600;-0.005;-0.001;-0.004
1640;-0.002;0.003;-0.001
1680;-0.002;0.002;-0.003
1720;-0.004;-0.001;-0.001
1760;0.002;0.005;-0.005
1800;0.004;0.003;-0.002
1840;0.001;0.001;-0.007
1880;0.001;-0.003;0.003
1920;0.001;-0.004;0.001
1960;0.002;-0.001;-0.002
2000;0.005;-0.004;-0.005
2040;-0.001;-0.001;-0.005
2080;-0.002;0.002;-0.005
2120;0.000;0.005;-0.005
2160;-0.002;-0.001;-0.003
2200;-0.004;-0.001;-0.001
2240;-0.004;-0.002;-0.001
2280;-0.005;-0.002;-0.002
2320;-0.012;-0.006;-0.003
2360;-0.011;-0.002;-0.004
2400;-0.015;-0.005;-0.002
2420;-0.020;-0.005;-0.002
2460;-0.045;-0.005;-0.009
2500;-0.071;-0.013;-0.004
2520;-0.097;-0.021;-0.005
2560;-0.174;-0.022;-0.014
2600;-0.204;-0.033;-0.017
2620;-0.228;-0.041;-0.015
2660;-0.307;-0.046;-0.023
2700;-0.449;-0.040;-0.024
2720;-0.529;-0.051;-0.017
2760;-0.610;-0.064;0.025
2800;-0.681;-0.075;0.035
2840;-0.697;-0.057;0.045
2880;-0.698;-0.024;0.073
2920;-0.717;0.004;0.081
2960;-0.759;0.002;0.076
3000;-0.797;0.025;0.056
3040;-0.814;0.031;0.057
3080;-0.733;-0.021;0.087
3120;-0.646;-0.057;0.095
3160;-0.546;-0.126;0.108
3200;-0.394;-0.103;0.056
3240;-0.271;-0.109;0.076
3280;-0.137;-0.111;0.035
3320;-0.037;-0.126;-0.021
3360;0.063;-0.169;-0.073
3400;0.173;-0.252;-0.114
3440;0.277;-0.316;-0.153
3480;0.343;-0.355;-0.184
3520;0.414;-0.376;-0.204
3560;0.495;-0.395;-0.175
3580;0.514;-0.448;-0.133
3620;0.464;-0.338;-0.144
3660;0.411;-0.225;-0.145
