DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.275;-0.260;-0.005
80;0.007;0.051;-0.006
160;-0.001;-0.021;-0.001
240;0.009;-0.008;-0.001
320;0.014;0.006;-0.001
400;0.037;0.005;0.001
480;0.011;-0.011;0.001
560;0.005;-0.031;0.003
640;0.010;0.002;-0.004
720;-0.034;0.106;0.000
800;-0.054;0.056;-0.006
880;-0.089;-0.033;-0.007
960;-0.162;-0.217;-0.047
1040;-0.055;0.002;-0.103
1120;-1.018;-0.362;0.004
1200;-1.153;-0.175;0.042
1280;-1.234;-0.472;0.162
1360;-2.048;-0.431;0.084
1440;-2.035;0.057;0.034
1520;0.116;0.277;0.140
1600;0.414;0.367;0.021
1680;0.606;0.244;-0.007
1760;0.843;0.157;-0.192
1840;1.290;0.200;-0.186
1920;0.878;0.447;0.139
2000;0.415;0.554;-0.375
2080;-0.016;0.091;0.098
2160;-0.171;-0.214;0.208
2240;0.169;-0.452;0.165
2320;0.007;-0.650;0.151
2400;0.274;-0.458;0.210
2480;0.207;-0.168;-0.306
2560;0.308;-0.210;0.097
2640;0.266;0.262;0.110
2720;0.289;-0.126;-0.004
2800;0.314;0.248;-0.030
2880;-0.153;0.691;-0.084
2960;0.664;0.133;-0.028
3040;-0.232;0.170;0.357
3120;0.341;0.471;0.141
3200;0.136;0.470;-0.158
3280;-0.177;-0.027;0.065
3360;0.123;0.117;0.170
3440;0.142;0.075;0.241
3520;0.548;0.548;0.269
3600;0.874;-1.172;0.097
3680;-0.903;0.179;-1.175
3760;1.464;2.087;0.617
3840;0.453;1.341;-0.787
3920;-0.035;1.633;-0.627
4000;0.094;1.859;-0.599
4080;0.320;1.721;-0.594
4160;-0.905;1.864;-0.710
4240;-0.522;3.622;0.669
4320;0.872;1.476;-1.332
4400;-0.408;1.884;-0.352
4480;-0.140;1.963;-0.070
4560;-0.345;1.797;0.048
4640;0.427;1.337;0.475
4720;0.254;0.539;-0.325
4800;-0.695;1.425;-0.428
4880;1.213;2.880;0.045
4960;-0.126;2.313;-0.475
5040;-0.098;2.547;-0.308
5120;0.419;2.034;-0.301
5200;-0.191;1.466;-0.256
5280;0.083;1.255;-0.644
5360;0.278;1.583;0.447
5440;0.009;0.621;-0.379
5520;0.319;0.213;-0.227
5600;0.026;0.127;-0.184
5680;0.070;-0.045;0.266
5760;0.651;0.161;0.353
5840;0.534;-0.794;-0.434
5920;-0.905;-0.510;-0.240
6000;-0.174;-0.086;-0.159
6080;0.957;0.348;0.261
6160;0.503;0.158;-0.059
6240;-0.348;0.455;-0.264
6320;0.011;0.513;-0.174
6400;0.702;0.847;-0.239
6480;-0.690;1.073;0.357
6560;-0.106;1.414;-0.072
6640;-0.144;1.514;-0.337
6720;-0.045;2.150;-0.013
6800;-0.142;0.744;0.009
6880;-0.470;1.208;0.107
6960;0.644;2.680;-0.673
7040;-0.223;3.232;-0.530
7120;-0.602;3.564;-0.604
7200;-0.283;3.917;-0.895
7280;-1.747;2.985;0.198
7360;-0.791;1.890;0.191
7440;-0.362;2.319;0.455
7520;-1.089;2.182;0.220
7600;-1.745;1.940;0.325
7680;-1.054;0.549;0.116
7760;-0.634;0.756;0.032
7840;-0.078;0.568;-0.054
7920;0.479;0.274;-0.449
8000;1.146;0.052;-0.175
8080;2.403;0.362;0.756
8160;2.296;0.473;-0.354
8240;1.084;-0.082;0.184
8320;0.980;-0.145;0.217
8400;0.655;0.073;0.284
8480;0.232;-0.191;0.244
8560;0.111;-0.295;0.132
8640;-0.235;-0.235;-0.005
8720;-0.151;0.053;-0.033
8800;-0.232;0.053;-0.023
8880;-0.362;0.204;-0.053
8960;-0.371;0.249;-0.026
9040;-0.175;0.246;0.037
9120;-0.122;0.076;0.064
9200;0.057;-0.113;0.033
9280;-0.082;-0.087;0.026
9360;-0.057;-0.066;0.035
9440;0.074;-0.070;0.021
9520;0.056;-0.136;-0.001
9600;0.098;-0.091;-0.010
9680;-0.189;0.040;0.004
9760;0.012;-0.071;-0.007
9840;0.172;-0.132;-0.030
9920;0.079;-0.128;-0.029
10000;0.073;-0.071;-0.009
10080;0.046;-0.051;-0.004
10160;0.004;-0.032;0.007
10240;-0.149;0.082;0.018
10320;0.379;0.315;0.070
10400;-0.362;0.183;0.047
