DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.032;0.296;-0.001
40;-0.032;0.296;-0.001
80;-0.009;0.031;-0.002
120;-0.016;0.101;0.001
160;-0.009;-0.041;0.000
200;-0.010;-0.010;0.001
240;0.006;0.044;0.001
280;0.002;-0.004;0.002
320;0.003;-0.021;0.003
360;0.001;0.016;0.004
400;-0.007;0.009;0.004
440;-0.015;0.002;0.002
480;-0.003;0.008;0.006
520;0.007;-0.010;-0.004
560;0.003;-0.021;-0.007
600;-0.003;-0.007;-0.001
640;-0.007;-0.005;0.002
680;-0.002;-0.015;-0.002
720;-0.002;-0.020;-0.006
760;-0.010;-0.005;-0.004
800;0.002;0.002;0.002
840;0.004;-0.022;0.002
880;0.003;-0.017;-0.003
920;-0.009;-0.025;-0.004
960;-0.016;-0.004;-0.002
1000;-0.009;0.005;-0.002
1040;-0.005;0.000;-0.002
1080;0.005;-0.009;-0.003
1120;-0.003;-0.013;-0.005
1160;-0.003;0.007;-0.002
1200;-0.007;0.005;0.001
1240;-0.004;0.002;-0.002
1280;0.003;-0.010;-0.005
1320;-0.004;-0.004;0.000
1360;0.000;0.006;0.003
1400;-0.006;-0.001;0.001
1440;-0.001;-0.014;0.002
1480;-0.004;-0.009;0.002
1520;0.002;-0.009;0.001
1560;0.002;-0.017;-0.001
1600;0.004;-0.018;0.001
1640;0.005;-0.004;0.002
1680;0.010;0.020;0.001
1720;-0.003;0.036;0.015
1760;-0.031;0.012;0.033
1800;-0.024;0.007;0.046
1840;0.005;-0.019;0.031
1880;-0.016;-0.078;0.002
1920;0.001;-0.071;0.003
1960;0.036;-0.035;-0.001
2000;0.034;-0.024;-0.004
2040;0.014;-0.062;0.005
2080;0.030;-0.062;-0.004
2120;0.008;-0.049;-0.014
2160;0.000;-0.068;-0.010
2200;0.011;-0.018;-0.016
2240;0.011;0.012;-0.012
2280;-0.004;-0.014;-0.012
2320;-0.005;0.010;-0.021
2360;-0.002;0.043;-0.011
2380;0.002;0.039;-0.003
2400;0.006;0.033;0.003
2440;0.006;0.012;0.005
2480;-0.004;-0.014;0.009
2520;-0.025;-0.039;0.001
2560;-0.036;-0.038;-0.008
2600;-0.034;-0.029;-0.005
2640;-0.026;-0.014;-0.002
2680;-0.056;0.005;-0.005
2720;-0.097;0.029;-0.011
2760;-0.145;0.045;-0.016
2800;-0.195;0.024;-0.041
2840;-0.252;0.010;-0.054
2880;-0.293;-0.014;-0.062
2920;-0.346;-0.040;-0.061
2960;-0.415;-0.057;-0.066
3000;-0.514;-0.088;-0.070
3040;-0.575;-0.070;-0.093
3080;-0.714;-0.093;-0.112
3120;-0.772;-0.075;-0.112
3160;-0.872;-0.090;-0.155
3200;-0.881;-0.165;-0.162
3240;-0.905;-0.125;-0.190
3280;-0.972;-0.150;-0.187
3320;-0.990;-0.217;-0.130
3360;-0.927;0.051;-0.101
3400;-0.983;-0.270;-0.039
3440;-0.979;-0.144;0.013
3480;-0.966;0.002;0.021
3520;-0.794;-0.014;0.077
3560;-0.569;0.001;0.021
3600;-0.322;0.080;0.066
3640;-0.027;-0.040;0.137
3680;0.219;0.033;0.137
3720;0.483;0.114;0.133
3760;0.668;0.166;0.181
3800;0.816;0.175;0.240
3840;0.918;0.272;0.298
3880;0.903;0.261;0.340
3920;0.914;0.260;0.360
3960;0.925;0.279;0.363
4000;0.911;0.216;0.389
4040;0.880;0.292;0.458
4080;0.832;0.326;0.440
4120;0.724;0.272;0.371
4160;0.655;0.278;0.242
4200;0.589;0.045;0.206
4240;0.358;0.092;0.148
4280;0.169;0.235;0.125
4320;0.156;0.108;0.075
4360;0.119;0.148;0.086
4400;0.135;0.210;0.045
4440;0.095;0.236;-0.059
4480;0.068;0.278;-0.232
4520;0.281;0.437;-0.303
4560;0.340;0.429;-0.315
4600;0.297;0.463;-0.370
4640;0.415;0.773;-0.303
4680;0.154;0.505;0.137
