DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.097;-0.016;-0.002
40;-0.097;-0.016;-0.002
80;-0.009;0.002;-0.001
120;-0.023;-0.005;-0.002
160;0.008;0.003;0.002
200;-0.002;-0.004;0.004
240;-0.002;-0.001;-0.001
280;-0.009;-0.004;0.001
320;-0.004;0.001;-0.001
360;0.002;0.005;0.002
400;-0.003;0.002;0.001
440;0.009;0.002;0.001
480;-0.002;-0.003;0.000
500;-0.001;-0.008;0.001
540;0.011;0.001;0.002
580;-0.005;0.000;0.001
620;-0.009;0.002;0.001
660;-0.008;0.006;0.002
700;0.009;0.001;0.000
740;-0.004;0.000;0.001
780;-0.004;0.002;0.001
820;-0.013;-0.001;0.001
860;0.003;0.003;0.000
900;-0.010;0.001;0.005
940;0.003;0.006;0.004
980;-0.009;0.001;0.004
1020;-0.009;-0.004;0.002
1060;0.001;0.002;0.006
1100;-0.005;0.001;0.002
1140;-0.009;-0.002;0.000
1180;-0.002;-0.003;-0.002
1220;-0.015;0.000;-0.001
1260;-0.003;0.005;-0.001
1300;0.010;0.001;-0.002
1340;0.005;-0.004;-0.002
1380;0.013;-0.001;0.002
1420;0.012;-0.007;0.004
1460;0.015;-0.005;-0.001
1500;0.006;-0.010;-0.002
1540;0.011;0.002;-0.003
1580;0.022;0.003;0.000
1620;0.021;0.003;-0.002
1660;0.021;0.010;-0.001
1680;0.005;0.005;-0.001
1720;0.000;0.006;-0.001
1760;0.019;0.004;-0.002
1780;0.023;-0.001;-0.003
1820;0.015;-0.004;0.001
1840;0.010;-0.004;0.001
1880;0.014;0.004;0.001
1920;0.014;0.001;0.006
1960;0.025;0.010;0.007
2000;0.014;-0.005;0.000
2040;0.015;-0.013;0.005
2080;0.022;-0.017;-0.008
2120;0.001;-0.030;-0.005
2160;0.004;-0.014;-0.007
2200;0.020;-0.002;-0.012
2240;0.010;-0.008;-0.013
2280;0.002;-0.003;-0.017
2300;-0.003;-0.001;-0.021
2340;-0.005;-0.002;-0.017
2360;0.002;0.003;-0.013
2400;0.004;0.001;-0.007
2440;0.008;-0.003;-0.007
2480;0.008;0.000;-0.010
2520;0.002;0.004;-0.003
2560;-0.007;0.002;-0.001
2600;-0.013;0.002;0.003
2640;-0.009;-0.003;0.002
2680;-0.005;-0.004;0.002
2720;-0.001;0.000;0.002
2760;0.012;0.006;0.002
2800;0.004;0.004;-0.002
2840;0.004;0.007;0.002
2880;0.001;0.006;0.005
2920;0.002;0.003;0.004
2960;0.010;-0.002;0.004
3000;0.014;-0.006;0.002
3040;0.010;-0.007;0.002
3080;0.007;-0.004;0.003
3120;0.002;0.000;0.001
3160;-0.004;0.001;0.001
3200;-0.002;0.002;-0.001
3240;0.001;0.002;0.000
3280;0.002;0.004;0.003
3320;0.002;-0.002;0.001
3360;0.005;-0.004;-0.001
3400;0.005;-0.007;0.001
3440;0.009;-0.004;-0.001
3480;0.004;0.000;0.001
3520;0.004;-0.001;0.001
3560;0.002;0.001;0.000
3600;0.007;0.001;0.002
3640;0.007;0.001;0.001
3680;0.004;-0.002;0.000
3720;-0.007;-0.007;-0.004
3760;-0.056;-0.005;-0.022
3800;-0.134;-0.016;-0.034
3820;-0.183;-0.015;-0.034
3860;-0.269;0.039;-0.061
3900;-0.475;0.036;-0.079
3940;-0.645;0.012;-0.097
3980;-0.751;0.053;-0.053
4020;-0.968;0.078;-0.047
4060;-1.145;0.095;-0.103
4100;-1.293;0.104;-0.074
4140;-1.600;0.147;-0.049
4180;-2.166;0.145;-0.005
4220;-2.626;-0.247;0.018
4260;-1.316;0.082;-0.091
4300;-1.021;-0.134;-0.045
4340;-0.587;0.070;-0.039
4380;-0.352;-0.034;-0.101
4420;-0.097;-0.079;-0.165
4460;0.157;-0.060;-0.143
4500;0.380;-0.054;-0.075
4540;0.705;0.038;-0.044
4580;0.901;0.057;-0.048
4620;1.036;-0.047;-0.024
4660;1.109;-0.151;-0.084
4700;1.174;-0.247;-0.188
4740;1.226;-0.208;-0.166
4760;1.182;-0.189;-0.133
4800;1.018;-0.050;-0.078
4840;0.804;0.152;-0.036
4880;0.569;0.199;-0.004
4920;0.343;0.144;0.105
4960;0.313;0.075;-0.041
5000;0.372;-0.182;-0.030
5040;0.253;-0.262;-0.027
5080;0.187;-0.291;-0.083
5120;0.068;-0.328;0.001
5160;-0.114;-0.338;0.035
5200;-0.106;-0.347;-0.015
