DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.028;0.035;0.002
40;-0.028;0.035;0.002
80;-0.001;0.007;0.001
100;-0.005;0.004;0.002
140;0.003;0.001;0.000
180;0.001;-0.001;0.000
220;0.002;0.003;0.003
260;-0.001;0.003;0.003
300;-0.001;-0.001;-0.001
340;-0.001;-0.001;-0.001
380;-0.002;0.002;-0.002
420;-0.001;0.007;-0.005
440;0.000;0.002;-0.006
480;-0.004;0.005;-0.004
520;-0.003;0.004;-0.003
560;0.001;0.002;-0.006
600;-0.010;0.003;0.003
640;0.010;-0.018;0.001
680;-0.003;-0.002;0.002
720;0.011;-0.004;0.004
760;0.007;-0.004;0.004
800;0.003;-0.003;0.001
840;-0.001;-0.004;0.002
880;0.011;-0.005;-0.002
920;0.008;0.001;-0.004
960;0.012;-0.005;0.001
1000;0.006;-0.006;-0.002
1040;0.009;-0.005;-0.003
1060;0.004;-0.002;-0.002
1100;0.002;-0.003;0.001
1140;0.005;-0.008;0.001
1180;-0.004;-0.005;0.001
1220;-0.001;-0.005;0.002
1260;-0.009;0.005;0.001
1300;-0.001;0.005;0.000
1340;-0.016;0.002;0.002
1380;0.008;-0.020;-0.004
1420;-0.065;-0.024;0.001
1460;-0.086;-0.015;-0.007
1500;-0.064;-0.015;-0.005
1520;-0.088;-0.020;-0.011
1560;-0.119;0.002;0.005
1600;-0.068;0.006;-0.021
1640;-0.092;0.009;-0.008
1680;-0.160;0.000;-0.023
1720;-0.291;0.003;0.015
1760;-0.371;-0.006;0.030
1800;-0.423;0.040;0.041
1840;-0.514;0.010;0.036
1880;-0.561;-0.001;0.047
1920;-0.652;0.046;0.078
1960;-0.833;0.028;0.084
2000;-1.167;0.096;0.039
2040;-1.323;0.193;0.024
2080;-1.587;0.205;0.025
2120;-1.967;0.149;0.079
2160;-2.577;-0.100;0.002
2200;-2.558;0.687;0.399
2240;-0.069;-0.896;0.136
2280;-0.743;0.069;0.217
2320;-0.186;-0.158;0.390
2360;-0.128;-0.034;0.375
2400;0.031;-0.056;0.414
2440;0.119;0.038;0.319
2480;0.316;-0.054;0.314
2520;0.357;0.086;0.301
2560;0.530;0.183;0.322
2600;0.604;0.286;0.279
2620;0.666;0.301;0.246
2660;0.686;0.279;0.111
2700;0.652;0.217;0.040
2740;0.486;0.144;0.062
2760;0.403;0.077;0.062
2800;0.252;0.132;0.047
2840;0.297;0.305;0.052
2880;0.305;0.275;0.047
2920;0.286;-0.012;-0.092
2960;0.278;-0.166;-0.189
3000;0.280;-0.157;-0.214
3040;0.281;0.065;-0.180
3060;0.298;0.214;-0.148
3100;0.357;0.359;-0.107
3140;0.375;0.445;-0.187
3180;0.420;0.136;-0.275
3220;0.468;0.115;-0.169
3260;0.848;-0.228;0.059
3300;0.695;-0.532;-0.095
3340;0.458;-0.087;-0.030
3380;0.109;0.122;0.095
3420;0.024;-0.198;0.054
3460;0.151;-0.340;-0.071
3480;0.140;-0.233;-0.068
3520;0.137;-0.350;-0.146
3540;0.148;-0.479;-0.176
3580;0.073;-0.477;-0.142
3620;0.089;-0.341;-0.106
3660;0.046;-0.110;-0.048
3700;0.018;0.024;0.082
3740;0.048;0.028;0.131
3780;0.259;-0.223;0.128
3820;0.336;-0.159;0.008
3860;0.263;0.148;0.043
3900;0.309;0.003;0.053
3940;0.089;-0.092;-0.415
3980;-0.092;0.102;-0.445
4020;-0.101;-0.133;-0.337
4060;-0.128;-0.052;-0.227
4100;-0.098;0.140;0.110
4140;-0.358;0.572;0.253
4180;-0.068;0.186;0.105
4220;0.012;0.089;0.024
4260;-0.114;0.020;0.040
4300;-0.147;0.159;0.043
4340;0.024;0.101;-0.135
4380;0.219;0.195;-0.233
4420;0.187;0.220;-0.157
4460;0.046;-0.460;-0.175
4500;0.507;-0.442;0.122
4520;0.567;-0.469;0.293
4560;0.028;-0.593;0.662
4600;-0.076;0.119;0.607
4640;-0.177;-0.632;0.048
4680;0.182;-0.900;-0.120
4700;0.121;-0.616;-0.065
4740;0.070;-0.744;-0.191
4780;-0.066;-1.173;-0.178
4820;-0.008;-1.129;-0.098
4860;-0.064;-1.045;-0.098
4900;0.023;-0.983;-0.070
4940;0.133;-1.010;-0.025
4980;0.203;-1.035;-0.004
5020;-0.030;-0.826;-0.189
5060;-0.128;-0.418;-0.241
5100;-0.183;-0.627;-0.296
5140;-0.406;-1.024;-0.630
5180;-0.040;-1.858;-0.520
5220;-0.500;-1.241;-0.269
5260;-0.235;-1.332;-0.303
5300;-0.128;-1.427;-0.089
5340;-0.151;-1.693;-0.156
5380;-0.184;-1.572;-0.309
5420;-0.102;-1.633;-0.362
5460;-0.069;-1.683;-0.373
5500;0.147;-1.531;-0.410
5540;0.241;-1.338;-0.439
5580;0.213;-1.505;-0.507
5600;0.184;-1.783;-0.635
5640;0.343;-1.591;-0.684
5680;0.430;-1.113;-0.157
5700;0.508;-1.129;0.016
5740;0.363;-1.136;0.200
5780;0.004;-1.423;0.148
5820;0.098;-1.918;-0.170
5860;0.133;-1.990;-0.449
5900;0.122;-2.144;-0.461
5940;-0.038;-2.595;-0.458
5960;-0.060;-2.627;-0.475
6000;-0.101;-2.465;-0.459
6040;-0.123;-2.228;-0.398
6080;-0.081;-2.318;-0.345
6120;0.043;-2.433;-0.365
6160;-0.096;-1.897;-0.459
6200;0.071;-1.484;-0.445
6240;-0.067;-1.382;-0.326
6260;-0.070;-1.310;-0.384
6300;-0.139;-1.567;-0.514
6340;-0.024;-1.591;-0.452
6380;-0.125;-1.814;-0.336
6420;-0.277;-1.498;-0.415
6460;-0.076;-1.372;-0.338
6500;-0.228;-1.359;-0.199
6540;-0.095;-1.567;-0.206
6580;-0.035;-1.483;-0.280
6620;-0.070;-1.416;-0.293
6660;-0.053;-1.356;-0.346
6700;-0.024;-1.211;-0.349
6740;-0.009;-1.081;-0.318
6780;0.183;-0.913;-0.405
6820;0.065;-0.583;-0.406
6860;0.119;-0.513;-0.324
6900;0.228;-0.710;-0.130
6940;0.414;-0.734;0.211
6980;0.574;-1.037;0.344
7020;0.470;-0.631;0.208
7060;0.211;-0.470;0.065
7100;0.001;-0.585;0.075
7140;0.081;-0.514;-0.159
7160;0.084;-0.425;-0.249
7200;0.122;-0.301;-0.219
7240;0.144;-0.398;-0.164
7280;0.163;-0.109;-0.029
7320;-0.004;-0.046;0.053
7360;-0.002;-0.104;0.067
7400;0.134;-0.064;0.133
7440;0.473;-0.238;0.026
7480;0.172;0.080;-0.194
7520;0.147;0.489;-0.328
7560;0.024;0.330;-0.370
7600;-0.239;0.412;-0.527
7640;0.104;-0.361;-0.559
7680;-0.076;-0.026;-0.137
7720;0.157;-0.033;0.051
7760;-0.136;0.289;0.157
7800;0.002;0.127;0.088
7820;0.039;0.151;0.031
7860;-0.001;0.129;-0.035
7900;-0.083;-0.021;-0.040
7920;-0.087;-0.088;-0.049
7960;-0.065;-0.215;-0.211
8000;-0.022;-0.246;-0.368
8040;0.084;-0.222;-0.449
8080;-0.137;-0.787;-0.369
8120;0.120;-0.867;-0.235
8160;0.502;-0.307;0.382
8200;0.228;-0.549;0.444
8240;0.352;-1.057;0.832
8280;0.120;-0.805;0.307
8320;-0.023;-1.240;-0.423
8360;0.392;-2.029;-0.338
