DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.056;0.018;0.011
40;-0.056;0.018;0.011
80;-0.009;0.004;-0.006
120;0.037;0.005;0.004
160;0.027;0.002;0.008
200;0.013;-0.011;0.000
240;0.004;0.002;-0.005
280;-0.015;0.024;0.010
320;-0.115;0.151;0.022
360;0.033;-0.006;-0.005
400;-0.020;-0.007;0.004
440;0.010;0.001;0.001
480;-0.001;-0.001;0.003
520;0.001;0.001;0.004
560;0.000;0.000;0.001
600;-0.004;-0.001;0.001
640;0.004;-0.003;0.001
680;0.002;-0.001;0.001
720;-0.005;-0.002;0.002
760;0.001;0.001;0.002
800;0.002;0.000;0.001
840;0.000;0.000;0.004
880;0.004;0.001;0.002
920;-0.004;-0.001;0.002
960;-0.002;-0.002;0.001
1000;0.005;0.001;0.001
1040;0.005;0.001;0.000
1080;0.001;-0.001;0.001
1120;-0.009;0.001;0.002
1160;0.008;0.002;0.001
1200;-0.004;0.001;0.001
1240;-0.003;0.002;0.002
1280;-0.004;-0.003;0.002
1320;-0.002;-0.002;0.002
1360;-0.003;-0.004;0.003
1400;0.001;-0.003;0.002
1440;-0.005;-0.004;0.001
1480;0.001;0.005;-0.002
1520;-0.010;0.005;-0.002
1560;0.004;0.007;-0.001
1600;-0.001;-0.002;-0.006
1640;0.007;0.004;0.001
1680;0.010;0.001;-0.002
1720;0.004;-0.003;0.001
1760;0.012;-0.006;0.007
1800;0.010;-0.009;0.008
1840;0.017;0.004;0.007
1880;0.010;0.012;0.014
1920;0.006;0.005;0.015
1960;0.013;0.001;0.015
2000;0.023;0.002;0.018
2040;0.012;0.009;0.014
2080;0.016;0.023;0.013
2120;0.004;0.016;0.007
2160;-0.010;-0.007;0.003
2200;0.005;-0.010;0.001
2240;0.047;0.023;-0.012
2280;0.057;0.060;-0.035
2320;0.049;0.038;0.001
2360;0.030;-0.001;-0.018
2400;0.049;0.004;-0.012
2440;0.040;0.003;-0.001
2480;0.043;-0.005;0.003
2520;0.045;0.003;-0.005
2560;0.031;0.002;0.000
2600;0.034;0.005;0.001
2640;0.018;0.005;0.002
2680;0.016;0.020;0.009
2720;0.020;-0.005;0.034
2760;0.017;-0.026;0.026
2800;0.010;-0.014;0.019
2840;0.013;-0.004;0.017
2880;0.010;-0.005;0.018
2920;0.001;-0.003;0.013
2960;-0.009;-0.004;0.008
3000;-0.020;-0.001;0.006
3040;-0.026;-0.005;0.002
3080;-0.029;-0.007;-0.005
3120;-0.053;-0.012;-0.008
3160;-0.041;-0.002;-0.011
3200;-0.034;-0.002;-0.007
3240;-0.028;0.005;-0.015
3280;-0.045;-0.003;-0.006
3320;-0.023;-0.003;-0.007
3360;-0.019;-0.009;-0.009
3400;-0.014;-0.005;-0.008
3440;-0.020;0.005;-0.001
3480;-0.023;0.010;-0.001
3520;-0.036;-0.003;-0.003
3560;-0.053;0.004;-0.008
3600;-0.082;0.001;0.010
3640;-0.135;0.016;0.009
3680;-0.212;0.016;0.004
3720;-0.288;0.022;-0.002
3760;-0.404;0.031;-0.001
3800;-0.511;0.021;0.006
3840;-0.589;0.054;-0.029
3880;-0.732;0.050;-0.027
3920;-0.768;0.111;-0.062
3960;-0.880;0.108;-0.088
4000;-1.016;0.062;-0.097
4040;-1.072;0.093;-0.117
4080;-1.251;0.108;-0.072
4120;-1.301;0.187;-0.063
4160;-1.416;0.162;-0.075
4200;-1.330;0.133;-0.164
4240;-1.267;0.092;-0.242
4280;-1.140;0.065;-0.164
4320;-0.830;0.024;-0.134
4360;-0.445;0.023;-0.224
4400;-0.076;-0.061;-0.276
4440;0.134;-0.094;-0.238
4480;0.276;-0.076;-0.190
4520;0.412;-0.079;-0.140
4560;0.528;-0.085;-0.083
4600;0.673;-0.081;-0.028
4640;0.779;-0.057;-0.015
4680;0.868;-0.007;-0.007
4720;0.986;0.045;0.002
4760;1.089;0.046;0.004
4800;1.155;-0.080;0.031
4840;1.187;-0.189;0.102
4880;1.142;-0.255;0.173
4900;1.110;-0.293;0.222
4940;1.023;-0.274;0.220
4980;0.878;-0.177;0.174
5020;0.705;-0.116;0.184
5060;0.492;-0.040;0.118
5100;0.432;-0.214;0.024
5140;0.328;-0.357;-0.031
5180;0.147;-0.068;-0.088
5220;0.144;0.042;-0.078
5260;0.046;0.020;-0.083
5300;-0.020;0.015;-0.060
5340;0.018;-0.104;0.020
5380;0.024;-0.219;0.034
5420;0.105;-0.376;0.086
5460;0.150;-0.381;0.246
5500;0.020;-0.205;0.164
5540;-0.048;-0.166;0.135
5580;-0.085;-0.326;0.068
5620;0.002;0.024;-0.175
5660;0.352;-0.089;-0.178
5700;0.305;-0.348;0.084
5740;0.261;-0.586;0.063
5780;0.276;-0.366;-0.101
5800;0.262;-0.212;-0.124
5840;0.228;0.217;-0.067
5880;0.267;0.349;0.075
5920;0.195;0.230;0.170
5960;0.059;0.022;0.116
6000;-0.046;0.172;0.109
6040;-0.068;0.282;0.112
6080;-0.084;0.300;0.010
6120;-0.104;0.256;-0.066
6160;-0.089;0.291;-0.101
6200;-0.036;0.429;-0.137
6240;-0.065;0.352;-0.108
6280;0.045;0.147;-0.060
6320;0.173;0.436;-0.176
6360;-0.227;-0.001;0.216
6400;0.200;-0.063;0.371
6440;0.057;0.260;0.092
6480;-0.184;0.235;0.100
6520;0.140;-0.020;0.178
6560;0.181;-0.318;-0.135
6600;0.109;-0.359;-0.197
6640;0.135;-0.214;-0.136
6680;0.010;-0.182;-0.161
6720;0.027;-0.202;-0.109
6760;0.040;-0.233;-0.018
6800;-0.051;-0.377;0.051
6840;-0.073;-0.469;0.076
6880;-0.074;-0.497;0.140
6920;-0.108;-0.415;0.241
6960;-0.211;-0.196;0.200
7000;-0.018;-0.013;0.203
7040;0.067;-0.308;0.179
7080;-0.005;0.060;-0.239
