DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.024;-0.312;-0.411
40;0.024;-0.312;-0.411
60;0.024;-0.312;-0.411
100;-0.005;0.002;0.000
140;-0.002;0.001;0.001
180;-0.004;0.006;0.004
200;-0.005;0.004;0.003
240;-0.007;0.010;0.002
280;-0.001;0.002;0.000
320;-0.001;0.005;-0.001
340;-0.001;0.005;-0.001
380;0.000;0.005;0.000
420;0.003;0.002;-0.002
460;0.000;0.001;-0.001
500;0.001;0.002;-0.001
540;0.002;-0.002;0.000
580;-0.001;-0.002;0.000
620;0.000;0.001;0.001
660;0.001;-0.003;-0.001
700;-0.002;-0.002;-0.001
740;-0.007;0.000;-0.001
780;-0.006;0.005;0.000
820;-0.007;0.005;-0.001
860;-0.002;-0.001;-0.002
900;-0.005;0.001;-0.002
940;-0.004;0.001;-0.001
980;-0.004;0.001;-0.001
1020;-0.004;-0.002;0.001
1060;-0.002;0.001;0.000
1100;0.001;-0.003;0.001
1140;0.001;-0.004;0.003
1180;0.002;-0.002;0.003
1220;0.004;0.001;0.002
1260;0.003;0.001;0.001
1300;0.002;0.003;0.000
1340;0.001;0.004;0.001
1380;0.002;0.004;0.001
1420;-0.001;-0.002;-0.001
1460;0.000;0.002;0.000
1500;-0.002;0.000;-0.001
1540;-0.002;0.004;0.002
1580;0.004;-0.005;0.002
1620;0.004;-0.005;0.002
1660;0.003;-0.002;0.002
1700;0.005;-0.001;0.001
1740;0.005;-0.001;0.001
1780;0.005;-0.004;-0.001
1820;0.006;0.003;0.000
1860;0.006;-0.002;0.001
1900;0.007;-0.001;0.001
1940;0.005;0.000;0.001
1980;0.004;-0.004;0.002
2020;0.002;-0.003;0.001
2060;0.002;-0.004;0.002
2100;0.000;-0.004;0.001
2140;0.000;0.000;0.001
2180;-0.002;-0.003;0.000
2220;-0.003;0.001;0.001
2260;-0.005;-0.001;-0.001
2300;-0.007;0.005;0.000
2340;-0.002;0.000;0.000
2380;-0.001;-0.002;0.001
2420;-0.001;0.000;-0.001
2460;0.002;-0.002;0.002
2500;0.005;-0.003;0.001
2540;0.004;-0.001;0.000
2580;0.002;-0.001;0.004
2620;0.001;-0.002;0.002
2660;0.001;0.000;-0.001
2700;0.001;0.000;-0.001
2740;0.000;0.001;-0.001
2780;-0.002;0.009;-0.002
2820;-0.024;0.008;-0.006
2860;-0.050;0.003;-0.014
2900;-0.106;0.013;-0.028
2940;-0.196;-0.018;-0.044
2980;-0.275;-0.075;-0.065
3020;-0.338;-0.075;-0.071
3060;-0.412;-0.086;-0.065
3100;-0.517;-0.085;-0.093
3140;-0.673;-0.079;-0.101
3180;-0.833;-0.107;-0.127
3220;-1.018;-0.158;-0.129
3260;-1.151;-0.174;-0.117
3300;-1.324;-0.271;-0.082
3340;-1.474;-0.308;0.016
3380;-1.770;-0.143;0.120
3420;-1.749;-0.211;0.120
3460;-1.541;0.033;0.112
3500;-1.106;0.015;0.048
3540;-0.778;0.015;-0.065
3580;-0.533;0.004;-0.064
3620;-0.297;-0.067;-0.053
3660;-0.154;-0.071;-0.071
3700;0.037;-0.067;-0.062
3740;0.265;-0.089;-0.062
3780;0.588;-0.109;-0.055
3820;0.831;-0.153;-0.035
3860;0.944;-0.192;0.004
3900;0.987;-0.097;0.027
3940;1.027;-0.064;0.095
3980;0.998;0.021;0.131
4020;0.857;0.130;0.078
4060;0.845;0.155;0.047
4100;0.690;0.403;0.120
4140;0.912;0.155;0.067
4180;0.586;0.026;0.140
4220;0.697;-0.110;0.172
4260;0.610;-0.155;0.178
4300;0.564;-0.139;0.214
4340;0.536;-0.166;0.217
