DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.049;-0.083;0.004
40;-0.049;-0.083;0.004
80;0.010;0.025;0.001
120;0.007;-0.010;-0.003
160;0.012;0.012;0.002
200;0.004;0.000;0.002
240;0.011;-0.009;-0.001
280;0.003;0.001;-0.001
300;0.004;0.003;-0.001
340;0.005;0.005;0.001
380;0.001;0.004;-0.001
420;0.006;0.001;-0.001
460;0.001;-0.001;0.001
500;-0.001;0.002;0.001
520;-0.001;0.001;0.002
560;-0.001;0.003;0.003
600;-0.001;-0.002;0.001
640;-0.004;0.001;0.002
680;-0.001;0.001;0.001
720;0.002;0.000;0.001
760;-0.002;-0.001;-0.001
800;0.000;-0.002;-0.001
840;0.001;-0.001;0.001
880;-0.002;-0.004;-0.001
920;0.002;-0.004;-0.001
960;0.002;0.003;0.000
1000;0.006;-0.001;0.002
1040;0.011;-0.009;-0.002
1080;0.008;-0.008;-0.002
1120;0.008;0.004;-0.001
1160;0.007;0.000;-0.001
1200;0.005;0.004;-0.002
1240;0.005;-0.001;0.001
1280;0.007;0.000;0.001
1320;0.003;0.004;0.001
1360;0.001;0.001;0.002
1400;0.003;-0.001;0.001
1440;0.000;-0.001;0.002
1480;0.000;-0.002;0.002
1520;0.000;0.002;0.002
1560;-0.001;0.001;0.003
1600;0.001;0.001;0.002
1640;0.001;-0.001;0.002
1680;-0.001;-0.003;0.000
1720;0.000;0.001;-0.001
1760;-0.002;0.004;0.004
1800;-0.001;-0.002;0.002
1840;0.004;-0.005;-0.001
1880;0.003;-0.007;-0.002
1920;0.007;0.002;-0.001
1960;0.005;-0.002;-0.002
1980;0.005;-0.001;-0.002
2020;0.009;0.001;-0.002
2060;0.004;-0.004;0.000
2100;0.007;-0.001;-0.001
2140;0.009;-0.004;0.001
2180;0.008;-0.002;0.001
2220;0.007;-0.005;0.000
2260;0.009;-0.004;0.001
2300;0.006;0.000;-0.001
2340;0.007;-0.002;0.000
2380;0.006;0.003;0.001
2420;0.003;0.001;0.001
2460;-0.005;0.002;0.001
2500;-0.008;0.004;0.000
2540;-0.016;0.014;0.007
2580;-0.024;0.010;0.004
2620;-0.037;0.005;0.005
2660;-0.058;0.005;0.008
2700;-0.077;0.009;0.010
2740;-0.121;0.032;0.013
2780;-0.166;0.031;0.020
2820;-0.206;0.043;0.031
2860;-0.273;0.040;0.038
2900;-0.352;0.024;0.064
2940;-0.450;0.009;0.094
2980;-0.546;-0.006;0.105
3020;-0.664;0.023;0.116
3060;-0.837;0.080;0.157
3100;-0.991;0.087;0.169
3140;-1.160;0.178;0.186
3180;-1.308;0.142;0.211
3220;-1.352;0.182;0.156
3260;-1.557;0.200;0.117
3300;-1.636;0.186;0.005
3340;-1.601;0.299;-0.014
3380;-1.344;0.231;-0.039
3420;-1.089;0.089;-0.072
3460;-0.822;-0.103;0.004
3500;-0.508;-0.057;0.005
3540;-0.192;-0.059;-0.033
3580;0.093;-0.076;-0.026
3620;0.345;-0.151;-0.027
3660;0.617;-0.180;-0.026
3700;0.950;-0.172;0.004
3740;1.173;-0.131;-0.043
3780;1.322;-0.090;-0.137
3820;1.340;-0.151;-0.169
3860;1.219;-0.327;-0.153
3900;1.084;-0.559;-0.173
3940;0.885;-0.578;-0.126
3980;0.817;-0.325;-0.077
4020;0.691;-0.067;-0.142
4060;0.491;-0.059;-0.151
4100;0.451;0.020;-0.166
4140;0.473;0.053;-0.238
4180;0.585;0.103;-0.331
4220;0.418;0.181;-0.310
4260;0.337;-0.200;-0.062
4300;0.021;-0.876;0.014
4340;0.398;0.238;-0.043
4380;0.397;0.632;-0.102
4420;-0.081;0.945;0.111
4460;0.005;0.442;0.171
4480;0.170;0.096;0.012
4520;0.229;-0.052;-0.316
4560;-0.036;0.271;-0.135
4600;-0.104;0.257;0.029
4640;0.062;-0.009;0.019
4680;0.069;-0.167;0.076
4720;0.149;-0.166;0.127
4760;0.165;-0.153;0.167
4800;0.049;-0.148;0.167
