DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.007;-0.002;-0.004
40;-0.007;-0.002;-0.004
80;-0.005;-0.003;-0.004
120;-0.009;-0.001;-0.005
160;-0.005;-0.001;-0.005
200;-0.006;-0.001;-0.004
240;-0.006;0.004;-0.005
280;-0.006;0.004;-0.004
320;-0.010;0.002;-0.004
360;-0.010;0.004;-0.006
400;-0.012;0.002;-0.003
440;-0.010;0.002;-0.004
480;-0.010;0.000;-0.003
520;-0.012;-0.001;-0.004
560;-0.010;-0.003;-0.004
600;-0.010;-0.005;-0.002
640;-0.011;-0.002;-0.004
680;-0.010;0.001;-0.004
720;-0.005;0.004;-0.002
760;-0.005;0.001;-0.001
800;-0.004;0.000;0.001
840;-0.006;-0.001;0.001
880;-0.005;0.001;0.001
920;-0.010;0.002;0.004
960;-0.007;-0.002;0.006
1000;-0.002;0.000;0.006
1040;-0.007;-0.002;0.004
1080;-0.001;-0.003;0.006
1120;0.000;0.004;0.005
1160;0.000;0.003;0.003
1200;0.004;0.001;0.005
1220;0.009;-0.001;0.004
1260;0.005;-0.001;0.003
1300;0.005;0.001;0.000
1340;0.009;0.001;-0.001
1380;0.009;0.000;0.001
1420;0.008;-0.005;-0.001
1460;0.006;-0.008;0.000
1500;0.008;-0.010;-0.004
1540;0.003;-0.007;-0.005
1580;0.001;-0.012;-0.003
1600;0.005;-0.013;-0.005
1640;0.015;-0.009;-0.009
1680;0.002;0.010;-0.007
1720;-0.008;0.013;-0.010
1760;-0.015;0.009;-0.002
1800;-0.013;0.007;-0.002
1840;-0.004;0.009;-0.001
1880;-0.009;0.018;0.002
1900;-0.008;0.023;0.001
1940;-0.018;0.029;0.001
1980;-0.013;0.025;-0.005
2020;-0.010;0.009;-0.001
2060;-0.003;-0.023;0.003
2080;-0.002;-0.037;0.004
2120;-0.005;-0.053;-0.002
2160;0.002;-0.060;-0.004
2200;0.001;-0.043;-0.004
2240;0.012;-0.016;-0.005
2280;0.012;0.020;-0.005
2320;0.019;0.033;-0.002
2360;0.021;0.015;-0.004
2400;0.015;0.005;-0.005
2440;0.009;0.016;-0.010
2480;0.004;0.022;-0.013
2520;0.009;0.024;-0.010
2560;0.008;0.018;-0.010
2600;0.006;0.007;-0.006
2640;0.003;-0.002;-0.006
2680;0.001;-0.011;-0.004
2720;0.005;-0.013;0.002
2760;0.004;-0.016;0.004
2800;-0.003;-0.015;0.004
2840;-0.006;-0.010;0.002
2880;-0.015;-0.007;0.002
2920;-0.021;-0.006;-0.003
2960;-0.040;0.002;-0.008
3000;-0.073;0.007;-0.005
3040;-0.098;0.011;-0.005
3080;-0.128;0.009;-0.007
3120;-0.172;0.005;-0.015
3160;-0.205;-0.003;-0.017
3200;-0.241;0.005;-0.026
3240;-0.282;0.021;-0.027
3280;-0.319;0.010;-0.027
3320;-0.343;0.004;-0.039
3360;-0.392;-0.012;-0.046
3400;-0.417;-0.020;-0.051
3440;-0.459;-0.025;-0.062
3480;-0.481;-0.056;-0.070
3520;-0.522;-0.065;-0.091
3560;-0.564;-0.051;-0.117
3600;-0.591;-0.053;-0.137
3640;-0.611;-0.041;-0.156
3680;-0.614;-0.043;-0.175
3720;-0.640;-0.084;-0.214
3740;-0.629;-0.130;-0.265
3780;-0.594;-0.119;-0.302
3820;-0.568;-0.128;-0.240
3860;-0.450;-0.181;-0.121
3900;-0.262;-0.233;-0.100
3940;-0.142;-0.151;-0.168
3980;0.009;-0.136;-0.151
4020;0.197;-0.181;-0.042
4060;0.369;-0.236;0.018
4100;0.498;-0.267;0.021
4140;0.648;-0.277;0.047
4180;0.773;-0.265;0.058
4220;0.897;-0.279;0.039
4260;1.005;-0.276;0.021
4300;1.103;-0.337;0.043
4340;1.103;-0.402;0.091
4380;1.043;-0.406;0.181
4420;0.883;-0.288;0.181
4460;0.794;0.034;0.129
4480;0.721;0.192;0.129
4520;0.481;0.228;0.095
4560;0.222;0.010;-0.007
4600;0.051;-0.180;-0.015
