DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.015;0.023;0.002
40;0.015;0.023;0.002
80;-0.001;0.001;-0.008
120;0.004;0.001;-0.004
160;0.004;0.004;-0.004
200;0.005;0.002;-0.001
240;0.010;-0.002;0.000
280;0.009;-0.001;0.001
320;0.005;0.003;0.002
360;0.008;0.002;0.002
400;0.004;0.004;0.004
440;0.003;0.004;0.004
480;0.004;0.006;0.005
520;0.009;0.005;0.004
560;0.005;0.001;0.005
600;0.005;0.000;0.004
640;0.007;0.002;0.004
680;0.001;0.002;0.005
720;0.004;0.003;0.004
760;0.002;-0.001;0.001
800;0.005;-0.001;0.001
840;0.002;0.002;-0.001
880;0.002;0.002;-0.001
920;0.002;0.001;-0.001
960;0.002;0.002;0.000
1000;0.001;0.002;0.001
1040;0.004;0.001;0.001
1080;0.001;0.001;-0.001
1120;0.002;-0.001;0.000
1160;0.005;0.000;0.000
1200;0.001;0.003;0.001
1240;0.002;0.001;0.001
1280;0.004;0.005;0.003
1320;0.005;0.004;0.002
1360;0.004;0.000;0.003
1400;0.007;0.001;0.001
1440;0.007;0.004;0.002
1480;0.005;0.003;0.002
1520;0.009;0.004;0.001
1560;0.005;0.005;0.001
1600;0.009;0.001;0.001
1640;0.009;-0.001;-0.001
1680;0.009;-0.001;-0.003
1720;0.007;-0.002;-0.002
1760;0.004;-0.005;-0.003
1800;0.004;-0.004;-0.003
1840;0.002;-0.003;-0.002
1880;0.004;-0.004;-0.002
1920;0.002;-0.003;-0.001
1960;-0.003;-0.004;-0.002
2000;-0.002;-0.009;-0.002
2040;-0.006;-0.001;-0.001
2080;-0.004;-0.002;0.000
2120;-0.004;-0.004;0.001
2160;-0.001;-0.004;0.001
2200;-0.003;-0.005;0.000
2240;-0.001;-0.001;0.002
2280;-0.004;0.002;0.002
2320;-0.005;0.002;0.002
2360;-0.005;0.001;0.002
2400;-0.004;-0.001;0.002
2440;-0.004;0.001;0.002
2480;-0.005;0.000;0.001
2520;-0.005;-0.001;0.002
2560;-0.005;-0.002;-0.001
2600;-0.004;-0.001;0.000
2640;-0.004;0.001;-0.001
2680;-0.003;0.001;0.001
2720;0.001;0.002;0.000
2760;0.002;0.003;-0.001
2800;0.003;-0.001;-0.001
2840;-0.003;0.004;0.001
2880;-0.001;0.002;-0.001
2920;-0.004;0.001;0.001
2960;0.002;0.005;-0.001
3000;0.000;0.002;-0.002
3040;-0.003;0.003;-0.002
3080;-0.015;0.004;-0.001
3120;-0.026;0.009;0.001
3160;-0.032;0.008;-0.002
3200;-0.053;0.007;-0.002
3240;-0.069;0.006;0.001
3280;-0.081;0.007;0.002
3320;-0.108;0.004;0.006
3360;-0.135;-0.002;0.010
3400;-0.173;-0.010;0.013
3440;-0.226;-0.012;0.018
3480;-0.279;-0.014;0.027
3520;-0.319;0.001;0.027
3560;-0.342;0.020;0.030
3600;-0.341;0.032;0.032
3640;-0.384;0.029;0.027
3660;-0.426;0.011;0.018
3700;-0.485;0.016;0.019
3740;-0.516;0.022;0.016
3780;-0.576;0.002;0.005
3820;-0.567;0.006;0.011
3860;-0.616;0.008;0.007
3900;-0.662;0.037;-0.007
3940;-0.706;0.027;-0.010
3980;-0.709;0.000;-0.015
4020;-0.693;-0.019;-0.037
4060;-0.685;-0.062;-0.037
4100;-0.728;-0.103;-0.052
4140;-0.640;-0.098;-0.061
4180;-0.651;-0.170;-0.091
4220;-0.535;-0.196;-0.112
4260;-0.432;-0.210;-0.134
4300;-0.315;-0.054;-0.079
4340;-0.157;-0.086;-0.094
4380;-0.023;-0.033;-0.181
4420;0.120;-0.023;-0.276
4460;0.218;0.026;-0.272
4500;0.429;0.087;-0.243
4540;0.527;0.111;-0.206
4580;0.705;0.081;-0.152
4620;0.890;0.025;-0.131
4660;1.043;-0.019;-0.162
4700;1.089;-0.008;-0.117
4740;1.118;0.006;-0.053
4780;1.148;0.054;0.068
4820;1.122;0.133;0.147
4860;1.036;0.082;0.194
4900;0.858;-0.031;0.291
4940;0.621;0.005;0.308
4980;0.486;0.117;0.227
5020;0.419;0.188;0.181
5060;0.340;0.193;0.087
5100;0.180;0.131;-0.001
5140;0.054;0.086;-0.046
5180;-0.086;0.030;-0.111
5220;-0.216;0.042;-0.137
5260;-0.181;0.098;-0.137
5300;-0.243;0.029;-0.169
5340;-0.186;-0.157;-0.189
5360;-0.148;-0.204;-0.177
5400;-0.116;-0.134;-0.236
5440;-0.040;-0.192;-0.290
5480;-0.034;-0.199;-0.318
5520;-0.033;-0.130;-0.279
5560;-0.090;-0.111;-0.246
5600;-0.131;-0.155;-0.202
5640;-0.154;-0.238;-0.137
5680;-0.204;-0.334;-0.037
5720;-0.177;-0.375;0.047
5760;-0.029;-0.239;0.214
5800;0.120;-0.316;0.254
5840;0.307;-0.348;0.227
5880;0.382;-0.243;-0.114
5920;0.311;-0.052;-0.113
5960;0.266;-0.226;0.184
6000;0.140;-0.599;0.168
6040;0.098;-0.613;0.082
6080;-0.146;-0.566;0.004
6120;-0.109;-0.167;0.109
6160;-0.092;-0.063;0.252
6200;-0.065;-0.053;0.305
6240;-0.121;-0.022;0.189
6280;-0.117;0.048;0.118
6320;-0.128;0.087;0.077
6360;-0.098;0.162;-0.003
6400;-0.033;0.265;-0.113
6440;0.040;0.354;-0.189
6480;0.104;0.410;-0.187
6520;0.150;0.285;-0.114
6560;0.204;0.194;-0.088
6600;0.229;0.288;-0.106
6640;0.200;0.447;0.127
6680;0.081;-0.073;0.199
6720;0.078;-0.117;-0.097
6760;0.032;0.349;-0.245
6800;0.032;0.647;-0.131
6840;-0.048;0.451;0.094
6880;-0.031;0.104;0.017
6920;-0.004;-0.077;-0.150
6960;0.014;0.012;-0.125
7000;0.019;0.120;-0.002
7040;0.001;0.089;-0.033
7080;0.010;-0.047;-0.106
7120;0.013;-0.134;-0.064
7160;0.046;-0.271;0.153
7200;0.043;-0.413;0.216
7240;0.054;-0.385;0.164
7280;0.097;-0.356;0.169
7320;0.167;-0.374;0.150
7360;0.242;-0.411;0.114
7400;0.180;-0.376;-0.270
7440;0.170;-0.118;-0.079
7480;0.115;-0.390;0.051
7520;-0.041;-0.578;0.015
7560;-0.167;-0.498;-0.046
7600;-0.147;-0.278;-0.027
7640;-0.132;-0.119;0.066
7680;-0.103;-0.149;0.150
7700;-0.092;-0.147;0.151
7740;-0.032;-0.063;0.142
7780;-0.050;0.030;0.140
7820;-0.057;0.107;0.088
7860;-0.033;0.181;0.010
7900;0.027;0.254;-0.053
7940;0.082;0.362;-0.145
7980;0.173;0.507;-0.194
8020;0.177;0.494;-0.154
8060;0.246;0.535;-0.134
8100;0.309;0.290;-0.019
8140;0.183;0.257;0.070
8180;0.205;-0.039;0.282
8220;0.185;-0.290;0.160
8260;0.090;0.155;-0.135
8300;-0.034;0.818;-0.145
8340;-0.111;0.800;0.145
8380;-0.125;0.217;0.230
8420;-0.142;0.194;-0.115
8460;-0.131;0.421;-0.099
8500;-0.106;0.504;-0.020
8540;-0.099;0.544;-0.053
8580;-0.084;0.578;-0.040
8620;-0.051;0.470;0.078
8660;-0.057;0.357;0.128
8700;-0.076;0.322;0.137
8740;-0.106;0.335;0.175
8780;-0.085;0.396;0.199
8820;0.046;0.511;0.194
8860;0.159;0.483;0.197
8900;-0.148;0.637;-0.248
8940;0.106;1.065;-0.041
8980;0.197;0.958;0.197
9020;0.036;0.481;0.199
9060;0.083;0.634;-0.032
9100;0.113;1.150;-0.161
9140;0.117;1.604;-0.111
9180;0.106;1.839;0.060
9220;0.068;1.856;0.134
9260;0.026;1.861;0.135
9300;0.027;2.004;0.159
9340;0.074;2.233;0.105
9380;0.117;2.365;0.054
9420;0.137;2.319;0.028
9460;0.150;2.291;-0.033
9500;0.158;2.233;-0.070
9540;0.184;2.147;-0.110
9580;0.188;2.021;-0.157
9620;0.221;1.861;-0.147
9660;0.244;1.745;-0.111
9700;0.230;1.682;-0.134
9740;0.125;1.722;-0.103
9780;0.010;1.313;-0.103
9820;-0.051;1.220;-0.104
9860;-0.049;1.431;-0.063
9900;-0.053;1.505;-0.012
9940;-0.032;1.524;0.048
9980;0.003;1.448;0.045
10020;0.020;1.291;0.020
10060;0.059;1.214;-0.010
10100;0.062;1.290;-0.055
10140;0.039;1.516;-0.111
10180;-0.053;1.548;-0.086
10220;-0.129;1.382;-0.045
10260;-0.155;1.177;-0.092
10300;-0.189;1.039;-0.114
10340;-0.196;0.876;-0.021
10380;-0.144;0.721;0.055
10420;-0.075;0.616;0.087
10460;0.045;0.519;0.148
10500;0.213;0.434;0.204
10540;0.225;0.365;0.167
10580;0.232;0.458;0.102
10620;0.256;0.516;0.140
10660;0.222;0.562;0.081
10700;0.166;0.641;0.054
10740;0.126;0.808;-0.004
10780;0.104;0.924;-0.026
